text,label
"liputan6.com, jakarta beredar di media sosial postingan tautan pendaftaran untuk menjadi petugas paspor di kedubes australia. postingan itu beredar sejak awal pekan ini. salah satu akun ada yang mengunggahnya di instagram. akun itu mempostingnya pada 6 oktober 2025. dalam postingannya terdapat poster dengan narasi sebagai berikut buka lowongan petugas paspor kedutaan besar australia di indonesia kedutaan besar australia di indonesia membuka kesempatan berkarier sebagai petugas paspor buat kamu yang punya kemampuan komunikasi, pelayanan publik, dan administrasi yang baik ini saatnya bergabung di lingkungan kerja bertaraf internasional gaji rp 17.888.701 per bulan batas pendaftaran 16 oktober 2025, pukul 23.30 wib instansi kedutaan besar australia di indonesia daftar cek detail lowongan melalui scan qr code pada poster untuk akses langsung lalu benarkah postingan tautan pendaftaran untuk menjadi petugas paspor di kedubes australia",hoax
pemerintah membuka kembali rekrutmen pegawai koperasi desa merah putih 2025. penempatan di masing postingan turut menyertakan poster dengan tulisan,hoax
"detik detik bangunan empat lantai di ponpes al khoziny sidoarjo ambruk saat santri salat ashar berjemaah detik detik, bangunan 4 lantai di ponpes al khoziny sidoarjo ambruk",hoax
"warga cirebon heboh penampakan cahaya misterius di langit, diduga meteor jatuh dekat jalan tol ciperna warga cirebon heboh dengan penampakan cahaya misterius di langit, diduga meteor jatuh dekat tol ciperna",hoax
keluh kesah kehidupan berteknologi 4.0 k3bt preview windows 12 info leakosinfo,hoax
"mbg akan segera tamat, purbaya tarik 71 t anggaran mbg untuk beras mentri keuangan purbaya alihkan dana 71 t anggaran mbg ke bantuan beras, istana minta maaf banyak siswa keracunan. kepala badan gizi nasional dadan hindayana merespon soal pernyataan purbaya menkeu yang menyatakan jika anggaran mbg 2025 tidak. terserap semua akan. di ambil.dam di alihkan pada bantuan beras gratsi hal ini muncul karena akhir2 ini banyak anak korban keracuanan mbg, purbaya akan bertindak tegas terkat hal ini, jika kejadian berulang maka mbg terancam akan berhenti.",hoax
"inilah tanaman yang membuat para dokter mata kehilangan pasien, karena jutaan orang yang sebelumnya memakai kacamata dan menderita katarak kini memulihkan penglihatannya dengan obat alami ini",hoax
sah gaji dibawah rp 10 jt bebas pajak pajak nol rakyat merdeka berita gembira... pemerintah resmi hapus pajak untuk gaji di bawah 10 juta rakyat sorak pajak 0 hidup makin lega,hoax
resmi di buka cpns kementerian imigrasi 2025 persyaratan 1.laki laki dan perempuan 2.lulusam sma smk d3 s1 s3 sesuai formasi jabatan 3. usia min 18 tahun maximum 50 tahun 4. sehat jasmani dan rohani serta berkelakuan baik 5.penempatan daerah masing masing domisili peserta info pendaftaran silahkan klik web di bio profil dibuka pendaftaran cpns kementerian imigrasi tahun 2025 mulai 16 september 25 oktober 2025 penjaga tahanan 4.178 formasi pemeriksa keimigrasian pemula 3.036 formasi untuk pendaftaran gratis tidak dipungut biaya,hoax
"sebuah video beredar di tiktok, facebook, dan threads arsip pada 3 oktober 2025 dengan klaim polisi di prancis mendukung demonstrasi dengan membuang borgol. namun, benarkah video yang beredar memperlihatkan polisi prancis dalam aksi menolak perintah pemerintah untuk menangkap demonstran",hoax
"sebuah konten dengan klaim presiden prabowo subianto menyampaikan gaji dpr, dpd, mpr dan bumn seharusnya setara pns, beredar di x arsip pada 4 oktober 2025. konten itu memuat foto prabowo berpidato di podium dengan latar belakang bendera merah putih. prabowo menanyakan siapa yang setuju gaji dpr dan mpr setara dengan pns apakah rakyat indonesia setuju namun, benarkah prabowo pernah menyatakan gaji dpr dan bumn seharusnya setara pns",hoax
"sebuah akun facebook arsip mengunggah video dengan klaim gelombang tsunami menghantam rumah serta penduduknya, 6 oktober 2025. video berdurasi sepuluh detik itu menampilkan tingginya gelombang laut yang menghantam dan menghancurkan rumah rumah serta penduduk yang berada di pesisir pantai. suara gemuruh air dan teriakan histeris terdengar jelas namun benarkah ini bencana tsunami",hoax
"video dengan narasi erick thohir menyesal telah memecat sty itu salah satunya diunggah akun facebook bernama tri cenell sport, kamis 9 10 2025 . klip berdurasi 1 menit 30 detik itu diberi narasi sebagai berikut. akui menyesal pecat shin tae yong erik tohir langsung ngomong begini usaj melihat buruknya permintaan indonesia. saya nyesel udah pecat coach sty akhirnya menyesal pengakuan jujur erick thohir setelah timnas kalah 3 2 dari arab saudi, penelusuran selengkapnya dapat disimak di halaman berikut ini.",hoax
"seputar terupdate prakerja bergabung dengan program kartu prakerja belajar kapan saja, di mana saja, dapat sertifikat resmi, dan insentif tunai total rp4.200.000. mudah, resmi, dan bermanfaat untuk masa depan anda,",hoax
"tirto.id sebuah video beredar di media sosial dengan klaim menyatakan presiden india draupardi murmu masuk islam dan memerintahkan menghancurkan patung patung dewa. klaim ini beredar di facebook dan tiktok dalam bentuk video pendek yang menayangkan video dan narasi yang memperlihatkan cerita draupardi murmu memutuskan masuk islam. inline3 margin 1.5em auto inline3 img margin 0 auto max width 300px important display none important gpt inline3 passback text align center gpt inline4 passback text align center masyaa alloh. presiden india masuk islam... takkan terbendung lagi bila hidayah allah sudah merasuk dalam re lung hati manusia periksa fakta presiden india masuk islam. foto hotline periksa fakta tirto pantauan tirto, salah satu komentar menyatakan bahwa informasi yang diunggah adalah hoaks. lebih lanjut, kami juga menemukan unggahan serupa dari beberapa akun, seperti di ini, ini, dan akun tiktok ini. lantas, benarkah klaim yang menyebut bahwa presiden draupardi murmu memeluk agama islam",hoax
sah gaji dibawah rp. 10 jt bebas pajak pajak nol rakyat merdeka berita gembira.. pemerintah resmi hapus pajak untuk gaji di bawah 10 juta rakyat sora pajak 0 hidup makin lega sama sama kita berdoa semooga negeri kita kembali merdeka aamiin,hoax
pendaftaran cpns 2026 jadwal dan formasi untuk sma smk d3 s1 s3 dibuka penerimaan dan pendaftaran cpns tahun 2025 persyaratan laki laki perempuan lulusan sma smk d3 s1 s3 sesuai formasi jabatan sehat jasmani rohani berkelakuan baik penempatan daerah masing masing domisili peserta proses seleksi pendaftaran cpns tidak di pungut biaya apapun daftar sekarang,hoax
program kur nol persen pemerintah melalui bank himbara menyalurkan kredit usaha rakyat dengan limit hingga rp500 juta dengan bunga 0,hoax
yang lagi viral.. pertalite campur air... jadi etanol yang lagi viral.. pertalite campur air... jadi etanol,hoax
"new info terbaru akhirnya magang digaji sesuai umr sudah dibuka mulai 1 oktober 2025. syarat yang harus dipenuhi calon peserta antara lain 1.lulusan s1 atau d3 dari perguruan tinggi indonesia. 2.termasuk kategori fresh graduate, dengan batas maksimal satu tahun sejak kelulusan 3.siap mengikuti program magang selama 6 bulan penuh sesuai penempatan. 4.bersedua ditempatkan di perusahaan swasta maupun bumn yang bekerja sama dengan pemerintah. klik daftar, jangan sampai ketinggalan program magang berbayar 2025 kesempatan untuk magang di bumn dan perusahaan mitra strategis, serta menerima uang saku senilai rp 3.300.000 termasuk pln kai",hoax
"korban pembacokan hari ini sabtu 04 10 25 di holl pukul 03 00 wit korban di temui sudah tidak bernyawa dengan wajah yang sudah di bacok dengan kapak, menurut beberapa saksi mata warga sekitar korban berinisial sm ini hendak balik kerumah dari holl menuju ke waena namun di palang oleh beberapa orang dan kemudian di bacok, dan sekarang keberadaan korban berada di rs abepura dan korban sudah tidak bernyawa, mohon utk bapak ibu yg lain untuk berhati hati tetap berdoa dan minta tuhan lindungi",hoax
"sebuah konten dengan klaim jatuhnya meteor yang menyebabkan jalan tol cirebon terbakar, beredar di x arsip dan facebook arsip . video itu memperlihatkan seorang pengendara mobil merekam kobaran api besar yang menyala di dekat jalan tol ciperna. video itu beredar di tengah kabar adanya meteor yang melintasi langit cirebon, jawa barat. namun, benarkah kobaran api tersebut disebabkan meteor yang jatuh di cirebon",hoax
"get it down dan mr. president, israel stand by your plan seal the deal.",hoax
luhut binsar panjaitan jika jokowi jadi presiden lagi 2029 saya yakin ekonomi indonesia melebihi amerika,hoax
"akun x ds yantie pada rabu 1 10 2025 mengunggah gambar arsip yang dengan narasi polemik mbg beracun, siswa korban tak punya bpjs biaya tak ada yang tanggung per rabu 8 10 2025 gambar itu sudah dilihat lebih dari 314 ribu kali, disukai 7 ribu, dibagikan ulang seribuan dan menuai 275 komentar.",hoax
"pertamina siap membayar rp7 juta setiap postingan citra baiknya di media sosial,",hoax
"terjadi lagi dan 11 orang meninggal dunia korban mbg... jelaskan kalau ada tawaran sebaik nya ucapkan trimakasih, menolaklah dgn cara yg halus dan baik2 insya allah selamat dari ,",hoax
"dki jakarta 100 , berkali kali lipat dari gaji pokok pppk naik tepat 100 , sebelumnya tpp guru pppk masih sekitar rp 3 juta rp 3,8 juta, lalu naik jadi rp 6 juta rp 7,7 juta. sedangkan tpp untuk pppk teknis naik hingga rp 9,8 juta. selain pppk, kenaikan tpp juga diberlakukan untuk cpns maupun pns. besaran tpp yang diperoleh berkali kali lipat dari gaji pokok yang diterima sumber pergub nomor 18 tahun 2025 tambahan penghasilan pegawai tpp untuk pppk teknis atau jabatan pelaksana di dki jakarta resmi naik mulai juli 2025. besarannya mencapai rp9,8 juta per bulan. nominal ini mengalami kenaikan sangat signifikan dari tahun sebelumnya. pada tahun 2024, tpp pppk teknis dki jakarta ditetapkan sebesar rp4,8 juta. luar biasa di tahun 2025 ini mengalami kenaikan hingga rp5 juta per bulan. kenaikan ini diatur melalui peraturan gubernur dki jakarta nomor 18 tahun 2025. mengatur pemberian tpp bagi seluruh jenis jabatan pppk mulai juli 2025. khusu untuk jabatan pelaksana memiliki besaran tpp yang disesuaikan dengan kelas jabatan. berikut besaran tpp bagi pppk yang menduduki jabatan pelaksana 1. teknis ahli rp9.855.000 2. teknis terampil rp8.685.000 3. administrasi ahli rp7.650.000 4. administrasi terampil rp6.750.000 5. operasional ahli rp6.073.000 6. operasional terampil rp4.905.000 7. pelayanan ahli rp4.005.000 8. pelayanan terampil rp3.735.000. perlu diketahui bahwa tpp ini diberikan di luar gaji pokok yang rutin diterima setiap bulan. pemprov dki jakarta memang menjadi salah satu wilayah dengan kemampuan fiskal sangat besar. jadi sangat wajar jika pemberian tpp kepada asn pppk juga menyesuaikan dengan kemampuan keuangan pemerintah stempat. dkijakarta jakarta pppk2025 infopppk",hoax
"pln peduli hadirkan gratis voucher listrik rp.250.000, bagi pengguna dengan kwh 450 sampai kwh 2200 kebawah. daftar sekarang sebelum batas yang ditentukan melalui website resmi pln peduli dengan cara klik daftar",hoax
"sebuah video beredar di instagram arsip , tiktok dan youtube, dengan narasi bahwa menteri keuangan purbaya yudhi sadewa membuka layanan pinjaman online melalui koperasi desa merah putih. dalam video itu, terlihat purbaya menyampaikan keterangan pers di podium bersama menteri koordinator bidang perekonomian airlangga hartarto. ia mengatakan telah menyuntik dana rp200 triliun ke perbankan anggota himpunan bank negara himbara . namun, benarkah purbaya mengatakan membuka layanan pinjaman online melalui koperasi desa merah putih",hoax
you complicit in genocide. pilot amerika menolak menerbangkan pesawat bersenjata ke israel. faktamilitary palestina freepalestina,hoax
fenomena alam yang sangat menggemparkan dunia hujan api terjadi di kamboja,hoax
beredar video arsip dari akun tiktok tukiyem69 pada sabtu 04 10 2025 disertai takarir tewas saat liburan di dubai,hoax
pak prabowo subianto presiden republik marah besar saat tanggapi pernyataan bob nasution gubernur sumatera utara yang melarang mobil berplat bl yang berasal dari aceh melintasi wilayah medan pak prabowo secara blak blakan mengatakan bahwa kebijakan tersebut sangat ngawur dan makin mempersulit masyarakat untuk mencari rezeki bahkan pak prabowo mengancam akan turun tangan langsung jika kebijakan tersebut diberlakukan,hoax
"bubar dpr resmi dibubarkan ga ada gunanya dpr,,hanya bikin susah rakyat kerjanya hanya menghalangi keinginan rakyat,, apa yang diinginkan rakyat selalu ditentang oleh dpr ketua dpr dan anggota dpr",hoax
viral prabowo marah terhadap anwar ibrahim yang telah ambil dua pulau indonesia yang berbatasan langsung malaysia kini pulau ligitan dan sipadan resmi milik malaysia prabowo marah dan ajak anwar ibrahim perang anwar ibrahim minta maaf suda ambil pulau ligitan dan sipadan prabowo marah terhadap anwar ibrahim yang ambil pulau ligitan dan sipadan,hoax
"puan maharani kembali terjerat kasus kini diduga terlibat kasus terima suap 7,5 miliar dana e ktp dari setia novanto dijemput paksa oleh tim kpk semakin parah inikah perilaku sang ratu penguasa aturan di negeri",hoax
"kapal bantuan sudah tiba di gaza, alhamdulillah antusiasnya masarakat gaza menunggu kedatangan kapal pesiar bantuan kepada rakyat palestina",hoax
"di media sosial beredar unggahan berupa tautan yang diklaim untuk mendapatkan token listrik gratis dari pln senilai rp 250.000 pada oktober 2025. tautan yang diklaim untuk mendapatkan token listrik gratis pln dibagikan oleh akun facebook ini, ini, dan ini, pada minggu 5 10 2025 . berikut narasi yang dibagikan program token listrik gratis rp250.000 disediakan oleh pln untuk pelanggan yang masih aktif.proses klaim dilakukan melalui laman resmi dengan memasukkan id pln. klik daftar sekarang untuk mengajukan klaim token listrik anda. screenshot hoaks, tautan diklaim untuk mendapatkan token listrik gratis rp 250.000 pada oktober 2025",hoax
"program bsps 2025 dari kementerian pkp resmi dibuka bantuan senilai rp20.000.000 diberikan untuk masyarakat berpenghasilan rendah agar bisa memperbaiki rumah tidak layak huni. penyaluran dimulai pada oktober 2025 melalui mekanisme resmi pemerintah. jangan lewatkan kesempatan ini, segera daftarkan diri anda di bedah rumah.pkp.web.id bedah rumah 2025 kementerian pkp mulai mencairkan anggaran program bantuan stimulan perumahan swadaya bsps bagi masyarakat berpenghasilan rendah senilai rp 20 juta rumah penyaluran program dimulai pada oktober 2025",hoax
"informasi tentang pendaftaran kartu prakerja 2025 beredar di facebook arsip pada 30 september 2025. unggahan itu memuat tautan pendaftaran di alamat pendaftaran.prakerja.sa.com. akun tersebut mengajak masyarakat bergabung dengan program kartu prakerja melalui tautan itu untuk memperoleh insentif senilai rp4,2 juta. namun, benarkah tautan tersebut resmi digunakan untuk pendaftaran kartu prakerja 2025 dan penyaluran insentif tunai rp4,2 juta",hoax
"infografik yang memuat perbandingan harga liquefied petroleum gas lpg non subsidi antara indonesia, malaysia, dan amerika serikat beredar di x dan instagram arsip . dari infografis itu, harga lpg di indonesia dituliskan lebih mahal dibandingkan malaysia dan amerika serikat. harga lpg di indonesia sebesar rp17.000 per kilogram, malaysia rp7.000 kg dan amerika rp6.400 kg. namun, benarkah data dalam infografis itu bahwa harga lpg non subsidi di indonesia lebih mahal dari malaysia dan amerika serikat",hoax
